hipid	total_tcrs	TCRBV01	TCRBV02	TCRBV03	TCRBV04	TCRBV05	TCRBV06	TCRBV07	TCRBV08	TCRBV09	TCRBV10	TCRBV11	TCRBV12	TCRBV13	TCRBV14	TCRBV15	TCRBV16	TCRBV17	TCRBV18	TCRBV19	TCRBV20	TCRBV21	TCRBV22	TCRBV23	TCRBV24	TCRBV25	TCRBV26	TCRBV27	TCRBV28	TCRBV29	TCRBV30	TCRBVA
HIP14022	78394	0.012093	0.020167	0.019440	0.025818	0.106118	0.130661	0.101156	0.000013	0.028408	0.046100	0.034059	0.058767	0.004056	0.018943	0.009848	0.000026	0.000497	0.012284	0.032936	0.088604	0.064852	0.000013	0.024288	0.054303	0.016404	0.000000	0.039493	0.003687	0.022030	0.024747	0.000191
HIP14024	9966	0.015954	0.013646	0.016857	0.053181	0.105158	0.166265	0.080674	0.000100	0.032210	0.037026	0.016255	0.044652	0.003512	0.020771	0.010636	0.000502	0.000000	0.009633	0.016255	0.049870	0.033614	0.000000	0.016757	0.055689	0.020871	0.000000	0.029500	0.029902	0.051375	0.069135	0.000000
HIP14028	20992	0.006288	0.014196	0.022818	0.034632	0.095417	0.138196	0.106564	0.000000	0.021961	0.044827	0.038396	0.056545	0.005097	0.019865	0.011338	0.000810	0.000000	0.012624	0.031059	0.059404	0.044160	0.000048	0.018436	0.065692	0.017769	0.000000	0.051067	0.027248	0.023438	0.032012	0.000095
HIP14030	30712	0.010191	0.016866	0.023346	0.042264	0.118586	0.168468	0.105138	0.000000	0.025495	0.043827	0.019569	0.060856	0.005014	0.017648	0.011624	0.000619	0.000000	0.011429	0.024518	0.034091	0.043859	0.000033	0.021295	0.046269	0.015108	0.000000	0.042166	0.038780	0.025560	0.027286	0.000098
HIP14034	60866	0.010071	0.018319	0.036983	0.038067	0.078418	0.143381	0.113199	0.000016	0.028883	0.048221	0.025942	0.057898	0.004584	0.017596	0.012552	0.000608	0.000016	0.015033	0.033697	0.052394	0.056780	0.000099	0.024365	0.056173	0.015739	0.000000	0.046052	0.025745	0.020405	0.018615	0.000148
HIP14036	42154	0.011339	0.020591	0.021066	0.029677	0.112445	0.136927	0.103146	0.000024	0.022940	0.048133	0.025407	0.055487	0.004721	0.019120	0.013854	0.000380	0.000000	0.013356	0.030056	0.054752	0.047516	0.000047	0.021801	0.040803	0.015752	0.000000	0.058073	0.041016	0.026095	0.025170	0.000308
HIP14037	42745	0.007931	0.013662	0.029313	0.033969	0.096362	0.126845	0.108761	0.000000	0.030296	0.041104	0.031723	0.054065	0.004328	0.021149	0.011042	0.000515	0.000164	0.013686	0.036729	0.065552	0.069201	0.000023	0.022786	0.037010	0.013405	0.000000	0.057902	0.028635	0.019464	0.024330	0.000047
HIP14039	37641	0.006668	0.017454	0.040196	0.032704	0.099280	0.128716	0.122420	0.000000	0.031933	0.045164	0.037486	0.055843	0.004729	0.021253	0.011131	0.000452	0.000027	0.014319	0.032677	0.055471	0.069419	0.000027	0.022821	0.029223	0.014001	0.000027	0.042693	0.026434	0.019048	0.018251	0.000133
HIP14041	68519	0.006728	0.014770	0.041842	0.045943	0.096382	0.155738	0.113691	0.000015	0.031393	0.045097	0.034968	0.052832	0.005371	0.018856	0.010129	0.000452	0.000117	0.012172	0.030867	0.054963	0.051650	0.000029	0.021556	0.040149	0.014011	0.000000	0.038602	0.023161	0.017922	0.020491	0.000102
HIP14043	49368	0.007069	0.013126	0.041302	0.047642	0.087648	0.132454	0.122306	0.000000	0.029614	0.041343	0.027913	0.054468	0.003808	0.016752	0.011890	0.000527	0.000000	0.014159	0.033666	0.061842	0.057527	0.000000	0.024955	0.027629	0.011647	0.000000	0.045799	0.044725	0.017846	0.022099	0.000243
HIP14045	39864	0.009959	0.019215	0.027243	0.043673	0.107440	0.155654	0.115091	0.000000	0.027393	0.047035	0.026841	0.061459	0.004967	0.015804	0.012091	0.000401	0.000025	0.012191	0.026089	0.056342	0.046182	0.000075	0.021423	0.051676	0.016657	0.000000	0.035671	0.002935	0.021573	0.034843	0.000050
HIP14048	48775	0.007627	0.019170	0.024029	0.024439	0.105956	0.126458	0.115941	0.000000	0.032373	0.042337	0.033234	0.058944	0.004141	0.018780	0.010497	0.000390	0.000246	0.014352	0.033644	0.061445	0.067002	0.000082	0.022963	0.041333	0.015049	0.000000	0.050989	0.031328	0.018903	0.018124	0.000226
HIP14051	43198	0.008010	0.017408	0.026228	0.038914	0.095467	0.151396	0.111973	0.000000	0.029492	0.047410	0.035881	0.054262	0.005116	0.019631	0.011644	0.000324	0.000000	0.013033	0.033427	0.058753	0.055095	0.000093	0.023334	0.038011	0.016343	0.000000	0.044886	0.023033	0.021691	0.019006	0.000139
HIP14053	73456	0.006820	0.014744	0.034306	0.049703	0.088230	0.144781	0.118071	0.000000	0.031515	0.042529	0.032142	0.045728	0.004002	0.016826	0.012116	0.000694	0.000027	0.013804	0.031379	0.058157	0.052794	0.000068	0.022313	0.032700	0.015138	0.000000	0.045047	0.041794	0.020148	0.024137	0.000286
HIP14055	37933	0.006617	0.016028	0.031002	0.036828	0.093138	0.128727	0.119342	0.000000	0.020642	0.047030	0.034825	0.062004	0.005721	0.021881	0.013207	0.000685	0.000237	0.014157	0.030712	0.061846	0.058129	0.000053	0.022065	0.057470	0.013497	0.000000	0.044552	0.024596	0.019244	0.015606	0.000158
HIP14059	56757	0.005198	0.013408	0.051342	0.051289	0.080483	0.142784	0.109044	0.000000	0.027133	0.043607	0.037194	0.051641	0.004017	0.019980	0.012545	0.000599	0.000035	0.013919	0.031573	0.062371	0.053156	0.000106	0.022535	0.027433	0.013479	0.000000	0.047078	0.048082	0.012721	0.016932	0.000317
HIP14060	29131	0.007243	0.016031	0.037692	0.050427	0.101576	0.166180	0.103189	0.000000	0.027222	0.045656	0.024373	0.055165	0.005183	0.016409	0.011294	0.000275	0.000000	0.011122	0.025917	0.054718	0.038825	0.000034	0.021249	0.048059	0.016718	0.000000	0.039237	0.023514	0.024441	0.027908	0.000343
HIP14064	44594	0.007310	0.017962	0.037247	0.039557	0.108692	0.146186	0.120353	0.000000	0.028838	0.047562	0.034960	0.064358	0.004238	0.019151	0.012558	0.000359	0.000000	0.015518	0.035408	0.060008	0.049312	0.000022	0.018209	0.034511	0.015428	0.000000	0.039467	0.004575	0.021976	0.016078	0.000157
HIP14066	34324	0.009352	0.011799	0.023628	0.063134	0.095327	0.160413	0.100105	0.000000	0.039040	0.035748	0.028027	0.051218	0.004924	0.016606	0.010605	0.000291	0.000000	0.024327	0.032688	0.086412	0.018704	0.000000	0.017422	0.036272	0.015441	0.000029	0.032077	0.037263	0.018821	0.030212	0.000117
HIP14071	19956	0.006615	0.014682	0.042443	0.043095	0.086741	0.141211	0.110744	0.000050	0.026909	0.043947	0.027711	0.050210	0.003708	0.018892	0.012477	0.000802	0.000000	0.014382	0.037132	0.059882	0.060784	0.000050	0.021898	0.045550	0.014582	0.000000	0.045099	0.028312	0.022499	0.019443	0.000150
HIP14072	27552	0.006823	0.016950	0.034916	0.039961	0.110990	0.145688	0.110700	0.000000	0.032992	0.045986	0.036295	0.046821	0.002867	0.020797	0.009691	0.000399	0.000000	0.013357	0.034843	0.058362	0.055495	0.000000	0.020543	0.026858	0.011397	0.000000	0.049942	0.033791	0.015062	0.018365	0.000109
HIP14074	79095	0.005841	0.012087	0.040521	0.047348	0.092914	0.143701	0.123345	0.000000	0.031810	0.041381	0.031443	0.052683	0.003704	0.018800	0.009318	0.000518	0.000025	0.014995	0.035363	0.061066	0.057791	0.000063	0.023010	0.039826	0.012403	0.000000	0.041140	0.025021	0.015968	0.017776	0.000139
HIP14077	41873	0.004681	0.015547	0.047978	0.046880	0.087312	0.143458	0.124066	0.000000	0.023404	0.039644	0.034055	0.057913	0.004370	0.018078	0.010221	0.000502	0.000000	0.015857	0.033769	0.058725	0.059346	0.000096	0.024694	0.054116	0.013302	0.000000	0.035297	0.005182	0.016789	0.024383	0.000334
HIP14079	68532	0.007763	0.015161	0.029140	0.039821	0.096801	0.136754	0.117857	0.000000	0.033123	0.041440	0.027111	0.044067	0.004232	0.017364	0.011425	0.000511	0.000015	0.014198	0.035254	0.067209	0.055624	0.000102	0.025171	0.021815	0.014592	0.000000	0.049947	0.052341	0.018065	0.022865	0.000233
HIP14080	12324	0.011441	0.011847	0.023126	0.080656	0.075544	0.162772	0.086336	0.000081	0.017040	0.053311	0.024748	0.034404	0.004706	0.019880	0.010305	0.000243	0.000000	0.005923	0.016715	0.068565	0.037975	0.000000	0.016553	0.051282	0.023531	0.000000	0.025966	0.034648	0.053473	0.048848	0.000081
HIP14089	40435	0.007172	0.017139	0.035143	0.036750	0.098232	0.131866	0.102708	0.000000	0.028886	0.046247	0.031557	0.058044	0.004006	0.018375	0.009200	0.000544	0.000074	0.013404	0.034376	0.054804	0.062965	0.000049	0.022530	0.059478	0.013157	0.000000	0.041647	0.025794	0.019463	0.026289	0.000099
HIP14090	21518	0.009202	0.018589	0.029278	0.037225	0.110930	0.146807	0.114462	0.000000	0.030254	0.045915	0.040106	0.064876	0.005298	0.016498	0.010178	0.000511	0.000000	0.013802	0.032159	0.056650	0.052096	0.000000	0.023236	0.036806	0.012734	0.000046	0.038015	0.017799	0.018914	0.017427	0.000186
HIP14092	40701	0.009459	0.015675	0.019090	0.025380	0.109383	0.121275	0.101128	0.000000	0.028845	0.043881	0.032726	0.055207	0.005577	0.020786	0.012309	0.000344	0.000172	0.012874	0.031719	0.068500	0.061276	0.000025	0.021769	0.046362	0.016535	0.000000	0.048303	0.036731	0.024201	0.030392	0.000074
HIP14095	55290	0.004775	0.013420	0.051510	0.047043	0.081136	0.122879	0.118322	0.000000	0.025972	0.039971	0.036227	0.050389	0.003672	0.018322	0.011449	0.000506	0.000054	0.015120	0.032176	0.061892	0.074824	0.000018	0.023368	0.031181	0.011720	0.000018	0.042630	0.044909	0.019570	0.016784	0.000145
HIP14096	25342	0.007497	0.016415	0.027267	0.039894	0.106582	0.151014	0.111593	0.000000	0.024150	0.041630	0.021151	0.058796	0.004696	0.017362	0.012864	0.000355	0.000000	0.013890	0.030069	0.058164	0.050588	0.000039	0.023400	0.040131	0.015626	0.000000	0.045892	0.024386	0.020796	0.035593	0.000158
HIP14103	45215	0.007431	0.015813	0.031361	0.053611	0.098242	0.161893	0.109035	0.000044	0.024151	0.046489	0.023355	0.054318	0.004291	0.016234	0.011744	0.000487	0.000022	0.014309	0.029813	0.046224	0.054009	0.000044	0.022404	0.050802	0.016587	0.000000	0.042176	0.022493	0.021674	0.020745	0.000199
HIP14106	1949	0.020523	0.007696	0.014366	0.087224	0.045664	0.155977	0.068753	0.000000	0.019497	0.049256	0.024115	0.022063	0.001539	0.020010	0.002565	0.001026	0.000000	0.007696	0.008209	0.101077	0.046691	0.000000	0.007696	0.045151	0.016419	0.000000	0.013340	0.010262	0.087224	0.115957	0.000000
HIP14107	14950	0.007559	0.022007	0.022943	0.023144	0.098528	0.123545	0.109632	0.000000	0.023077	0.039799	0.031773	0.052776	0.006355	0.022475	0.012508	0.000669	0.000401	0.015652	0.042207	0.067893	0.079732	0.000000	0.026288	0.040268	0.014448	0.000000	0.048094	0.029967	0.020602	0.017525	0.000134
HIP14109	62528	0.006269	0.014378	0.051417	0.043548	0.093382	0.146031	0.116412	0.000000	0.032146	0.042765	0.030946	0.055863	0.003902	0.016824	0.010667	0.000480	0.000000	0.012938	0.029443	0.058214	0.059157	0.000048	0.021526	0.038367	0.013210	0.000000	0.042493	0.024405	0.018344	0.016792	0.000032
HIP14110	2662	0.020285	0.014275	0.011270	0.067994	0.113073	0.190834	0.086026	0.000000	0.023291	0.037566	0.014651	0.044703	0.003005	0.013899	0.014275	0.001878	0.000000	0.006011	0.016905	0.045455	0.020285	0.000000	0.014275	0.052968	0.015402	0.000000	0.019159	0.010143	0.072878	0.069497	0.000000
HIP14114	21421	0.009617	0.017133	0.028430	0.037767	0.095560	0.154941	0.112600	0.000000	0.032025	0.046963	0.026143	0.056300	0.005229	0.017273	0.011157	0.000560	0.000000	0.011998	0.032818	0.046030	0.047804	0.000047	0.020074	0.039727	0.014985	0.000000	0.046263	0.040988	0.022641	0.024602	0.000327
HIP14118	87404	0.006579	0.018649	0.035250	0.042847	0.105419	0.151858	0.131813	0.000000	0.032047	0.037916	0.037058	0.050753	0.005160	0.016338	0.013009	0.000458	0.000023	0.015548	0.030136	0.062045	0.054277	0.000046	0.020903	0.024438	0.010663	0.000011	0.036852	0.022665	0.017905	0.019141	0.000194
HIP14121	50661	0.007955	0.014587	0.032490	0.036734	0.105999	0.144885	0.123270	0.000000	0.026095	0.053532	0.051479	0.059888	0.005665	0.009317	0.006435	0.000316	0.000020	0.007600	0.024358	0.057125	0.049881	0.000039	0.016640	0.042775	0.014370	0.000000	0.039360	0.026845	0.020390	0.021891	0.000059
HIP14124	70530	0.006451	0.015199	0.055834	0.057295	0.092188	0.140678	0.113455	0.000028	0.032327	0.041925	0.038267	0.053807	0.004495	0.015880	0.010634	0.000454	0.000000	0.012860	0.030866	0.055296	0.054176	0.000057	0.020587	0.029831	0.009698	0.000000	0.039161	0.035715	0.014490	0.018191	0.000156
HIP14127	37373	0.006957	0.013138	0.026811	0.034330	0.093891	0.136649	0.110240	0.000027	0.029594	0.043828	0.032162	0.047173	0.004468	0.020175	0.010970	0.000428	0.000027	0.015814	0.035293	0.056779	0.065582	0.000054	0.023145	0.036363	0.014181	0.000000	0.051642	0.052123	0.020443	0.017580	0.000134
HIP14129	69559	0.008971	0.019307	0.031484	0.046162	0.108297	0.149945	0.109720	0.000000	0.029816	0.045271	0.022786	0.056068	0.002717	0.016475	0.011616	0.000532	0.000000	0.015469	0.032045	0.049411	0.055464	0.000072	0.026452	0.061099	0.016303	0.000000	0.033770	0.003594	0.020184	0.026783	0.000187
HIP14130	51891	0.007111	0.014029	0.028464	0.050259	0.096028	0.161685	0.107726	0.000000	0.031219	0.045557	0.027538	0.052707	0.005088	0.016920	0.011775	0.000424	0.000000	0.012468	0.027866	0.060473	0.042801	0.000039	0.018789	0.031470	0.015455	0.000000	0.042416	0.039660	0.023511	0.028386	0.000135
HIP14134	33709	0.007713	0.020024	0.040820	0.034323	0.099736	0.134563	0.115666	0.000030	0.021330	0.044410	0.031416	0.060399	0.004272	0.017888	0.010769	0.000386	0.000000	0.017265	0.031950	0.061141	0.062832	0.000030	0.025156	0.061230	0.014922	0.000000	0.040850	0.001661	0.019965	0.018956	0.000297
HIP14136	38741	0.008157	0.020314	0.023670	0.028110	0.106244	0.120415	0.113394	0.000000	0.025167	0.046850	0.031827	0.054206	0.004311	0.017682	0.011770	0.000568	0.000000	0.016081	0.034124	0.051702	0.060788	0.000232	0.024186	0.039416	0.013113	0.000000	0.064454	0.044707	0.019334	0.019127	0.000052
HIP14138	47166	0.008120	0.021244	0.023513	0.038566	0.123776	0.136878	0.123373	0.000000	0.034220	0.043654	0.031251	0.056227	0.005067	0.017089	0.013103	0.000466	0.000000	0.017703	0.035258	0.054849	0.059174	0.000021	0.023598	0.028707	0.012043	0.000000	0.040071	0.022368	0.017195	0.012318	0.000148
HIP14140	36631	0.008463	0.016980	0.024187	0.040266	0.106686	0.155142	0.101362	0.000000	0.028064	0.048975	0.029101	0.045098	0.005405	0.018372	0.011548	0.000519	0.000000	0.011084	0.029893	0.056892	0.044853	0.000000	0.021758	0.039120	0.016734	0.000000	0.043024	0.038874	0.024324	0.033251	0.000027
HIP14142	42739	0.006902	0.013173	0.033155	0.041555	0.087999	0.147968	0.108285	0.000047	0.026697	0.042139	0.027118	0.044877	0.003720	0.020286	0.011488	0.000351	0.000000	0.011348	0.029785	0.069515	0.051194	0.000070	0.021666	0.027750	0.016378	0.000000	0.060296	0.044807	0.024030	0.027118	0.000281
HIP14143	11985	0.012933	0.016354	0.036879	0.057822	0.089862	0.137171	0.108636	0.000083	0.030705	0.050396	0.031373	0.044639	0.004923	0.020192	0.010179	0.000668	0.000083	0.009345	0.025365	0.067000	0.050313	0.000000	0.024781	0.046058	0.017021	0.000000	0.028619	0.018523	0.027034	0.032874	0.000167
HIP14148	47092	0.011042	0.024293	0.027818	0.030557	0.118343	0.153550	0.108256	0.000021	0.027521	0.050964	0.030876	0.056018	0.005457	0.016542	0.011552	0.000212	0.000000	0.011212	0.028200	0.055020	0.046505	0.000042	0.021893	0.032086	0.013866	0.000021	0.045422	0.032192	0.020662	0.019812	0.000042
HIP14152	16347	0.009665	0.017618	0.034074	0.035419	0.098673	0.120022	0.107543	0.000000	0.027467	0.039457	0.034135	0.058421	0.004894	0.017740	0.011317	0.000795	0.000428	0.015966	0.035542	0.066862	0.071879	0.000000	0.022328	0.054444	0.016089	0.000000	0.042271	0.010828	0.018291	0.027773	0.000061
HIP14153	47305	0.008118	0.017081	0.021393	0.027376	0.110284	0.118064	0.113286	0.000021	0.030546	0.044203	0.029912	0.055745	0.004249	0.018455	0.012684	0.000486	0.000000	0.015601	0.037353	0.058429	0.063968	0.000063	0.023570	0.031307	0.012578	0.000000	0.059190	0.046951	0.017799	0.021182	0.000106
HIP14156	25981	0.008968	0.017898	0.039567	0.035410	0.108772	0.133097	0.130095	0.000038	0.029522	0.044494	0.029329	0.062892	0.003849	0.017397	0.011739	0.000654	0.000000	0.014241	0.034487	0.056233	0.057927	0.000038	0.024980	0.032755	0.011585	0.000000	0.038759	0.021747	0.015473	0.017859	0.000192
HIP14157	56730	0.009166	0.018050	0.019126	0.027798	0.096210	0.114049	0.109536	0.000000	0.029614	0.041988	0.029543	0.047453	0.005429	0.019690	0.013873	0.000828	0.000000	0.014225	0.036277	0.068200	0.053852	0.000053	0.023374	0.037705	0.015688	0.000000	0.065768	0.049991	0.022775	0.029455	0.000282
HIP14160	31090	0.007816	0.017079	0.021583	0.027404	0.096848	0.117819	0.105404	0.000000	0.020811	0.043840	0.039048	0.057543	0.004632	0.021068	0.012383	0.000482	0.000000	0.017015	0.036796	0.066163	0.064490	0.000032	0.023834	0.057285	0.015085	0.000000	0.047121	0.032036	0.021679	0.024477	0.000225
HIP14161	53152	0.010442	0.021072	0.020978	0.028390	0.111811	0.140634	0.108782	0.000000	0.023179	0.047336	0.028484	0.063685	0.005023	0.019623	0.011326	0.000640	0.000339	0.012681	0.032868	0.052453	0.058869	0.000038	0.021598	0.045342	0.015634	0.000000	0.046847	0.023612	0.021128	0.026998	0.000188
HIP14170	18079	0.006914	0.014215	0.029814	0.045246	0.108358	0.147796	0.121965	0.000055	0.034017	0.042148	0.023231	0.061950	0.004978	0.015266	0.011339	0.000277	0.000000	0.015377	0.033575	0.055147	0.055645	0.000055	0.023619	0.044803	0.014160	0.000000	0.037391	0.005144	0.018474	0.028873	0.000166
HIP14172	53205	0.009172	0.016201	0.025712	0.040823	0.098055	0.145889	0.113918	0.000000	0.021408	0.040955	0.025186	0.064486	0.005169	0.020468	0.013833	0.000507	0.000000	0.012630	0.033268	0.069185	0.048999	0.000056	0.024208	0.039038	0.016728	0.000000	0.046161	0.028794	0.014529	0.024415	0.000207
HIP14174	67021	0.008699	0.017562	0.025977	0.039764	0.107190	0.148237	0.116784	0.000000	0.027723	0.044270	0.024515	0.057370	0.004969	0.018099	0.011399	0.000537	0.000030	0.015234	0.032796	0.052819	0.055953	0.000090	0.024037	0.036302	0.015503	0.000000	0.045105	0.026066	0.021501	0.021337	0.000134
HIP14175	66567	0.007031	0.015879	0.038232	0.037857	0.097210	0.133069	0.117926	0.000015	0.033740	0.043941	0.035783	0.053615	0.003906	0.017561	0.011627	0.000451	0.000015	0.014031	0.030330	0.054802	0.060601	0.000030	0.022564	0.034101	0.012559	0.000000	0.042258	0.041342	0.017396	0.021918	0.000210
HIP14176	30884	0.007998	0.015153	0.027004	0.037268	0.103516	0.140785	0.105265	0.000032	0.021273	0.046270	0.032476	0.062168	0.004209	0.018489	0.010458	0.000583	0.000000	0.014894	0.034192	0.055692	0.059351	0.000065	0.024284	0.042611	0.018294	0.000032	0.045817	0.022698	0.016092	0.032735	0.000291
HIP14178	33347	0.006837	0.013944	0.044622	0.047860	0.094941	0.146400	0.122170	0.000000	0.037755	0.043692	0.035445	0.060485	0.004408	0.017903	0.008756	0.000540	0.000270	0.017933	0.036945	0.062644	0.045851	0.000060	0.023151	0.041863	0.011935	0.000000	0.032327	0.003089	0.017543	0.020302	0.000330
HIP14181	53067	0.008649	0.020427	0.024874	0.026853	0.117889	0.137901	0.117154	0.000000	0.032619	0.047431	0.040948	0.060678	0.005747	0.018053	0.009252	0.000509	0.000000	0.016131	0.033712	0.055364	0.062016	0.000094	0.024196	0.043304	0.013134	0.000019	0.034127	0.004786	0.017355	0.026532	0.000245
HIP14183	12817	0.007490	0.014356	0.040025	0.062417	0.085745	0.167746	0.102910	0.000000	0.030272	0.051416	0.033237	0.047827	0.004993	0.020754	0.007958	0.000702	0.000234	0.009597	0.022236	0.057658	0.048061	0.000156	0.022158	0.056487	0.018335	0.000000	0.027464	0.014434	0.025045	0.020130	0.000156
HIP14184	27817	0.007585	0.016644	0.033145	0.041665	0.104540	0.136931	0.109429	0.000000	0.030018	0.045512	0.030161	0.059891	0.004530	0.019197	0.011863	0.000575	0.000000	0.014380	0.034727	0.049933	0.060107	0.000000	0.023295	0.036704	0.013481	0.000108	0.047022	0.027717	0.021534	0.019017	0.000288
HIP14187	40612	0.011401	0.020979	0.019231	0.029326	0.116320	0.143603	0.109771	0.000000	0.025707	0.045553	0.027233	0.060204	0.004999	0.017310	0.010145	0.000566	0.000000	0.011844	0.033143	0.065719	0.047917	0.000049	0.024328	0.056954	0.015390	0.000025	0.040358	0.006353	0.022727	0.032675	0.000172
HIP14192	62601	0.010096	0.018402	0.020143	0.027747	0.108369	0.133544	0.097602	0.000000	0.030878	0.045255	0.030319	0.053785	0.005383	0.018802	0.012092	0.000415	0.000256	0.012140	0.028801	0.062555	0.052028	0.000048	0.018834	0.063465	0.017859	0.000000	0.048673	0.028546	0.023626	0.030207	0.000128
HIP14194	91591	0.006802	0.014761	0.052887	0.045769	0.090009	0.139260	0.122217	0.000000	0.033115	0.042493	0.029195	0.056021	0.003854	0.018626	0.009859	0.000469	0.000153	0.013233	0.031783	0.053171	0.064471	0.000044	0.022448	0.042362	0.013833	0.000000	0.040987	0.009269	0.017349	0.025406	0.000153
HIP14196	35135	0.009193	0.016622	0.030682	0.037199	0.113420	0.154433	0.110545	0.000000	0.024335	0.045738	0.026583	0.060139	0.004696	0.017789	0.011242	0.000541	0.000000	0.011783	0.029116	0.051203	0.045055	0.000057	0.022257	0.045083	0.015426	0.000000	0.045140	0.027864	0.022428	0.021261	0.000171
HIP14202	31914	0.005013	0.012659	0.044589	0.041549	0.084101	0.126778	0.111738	0.000000	0.030614	0.038134	0.032650	0.049195	0.003666	0.017108	0.009996	0.000501	0.000000	0.013192	0.033778	0.061572	0.077427	0.000031	0.022216	0.035470	0.013192	0.000000	0.048223	0.049665	0.020618	0.016106	0.000219
HIP14205	41384	0.008433	0.014498	0.024937	0.037067	0.107095	0.151870	0.100087	0.000000	0.031268	0.046201	0.024889	0.058211	0.003915	0.017688	0.010801	0.000483	0.000000	0.013677	0.032935	0.053789	0.060144	0.000072	0.023342	0.043253	0.016673	0.000000	0.043833	0.024671	0.022497	0.027644	0.000024
HIP14206	53799	0.011246	0.018495	0.022045	0.028272	0.124315	0.147531	0.112697	0.000019	0.015948	0.051079	0.035856	0.074927	0.006227	0.008755	0.005892	0.000372	0.000000	0.007026	0.023904	0.049183	0.050949	0.000037	0.020855	0.055559	0.016227	0.000000	0.041581	0.030038	0.020112	0.020781	0.000074
HIP14209	38179	0.007936	0.017051	0.036198	0.035962	0.091621	0.125671	0.114618	0.000052	0.023154	0.045418	0.039053	0.047854	0.004191	0.019670	0.012101	0.000498	0.000000	0.016554	0.038110	0.067262	0.063386	0.000052	0.019382	0.026611	0.012991	0.000000	0.050761	0.048011	0.018073	0.017549	0.000210
HIP14211	41962	0.009223	0.017826	0.027120	0.038249	0.106954	0.145393	0.104213	0.000048	0.031386	0.044302	0.024713	0.055574	0.003741	0.016634	0.012082	0.000453	0.000000	0.011010	0.030432	0.050832	0.045660	0.000048	0.022187	0.042086	0.014894	0.000000	0.046494	0.042491	0.025142	0.030766	0.000048
HIP14213	48274	0.011145	0.024610	0.023035	0.025811	0.119132	0.131499	0.112069	0.000000	0.028815	0.047665	0.039690	0.056511	0.004764	0.020342	0.011911	0.000539	0.000000	0.013693	0.036189	0.057795	0.047852	0.000000	0.017339	0.031756	0.012926	0.000000	0.046526	0.041637	0.018871	0.017649	0.000228
HIP14214	43122	0.006748	0.012592	0.022842	0.035318	0.095520	0.137818	0.105167	0.000000	0.030518	0.041742	0.027758	0.046983	0.003850	0.021567	0.011340	0.000417	0.000023	0.013033	0.033324	0.052549	0.061083	0.000093	0.021428	0.051528	0.017949	0.000000	0.052386	0.046612	0.023167	0.026529	0.000116
HIP14217	69018	0.007056	0.015648	0.038555	0.036585	0.098090	0.138138	0.117375	0.000000	0.021878	0.044148	0.037063	0.060376	0.003463	0.019169	0.010186	0.000478	0.000000	0.014590	0.030659	0.054464	0.063056	0.000014	0.021864	0.035831	0.011417	0.000000	0.044365	0.037671	0.017430	0.020256	0.000174
HIP14218	68442	0.006882	0.014815	0.032495	0.037755	0.103270	0.134523	0.120160	0.000000	0.025321	0.043117	0.032933	0.055931	0.004895	0.020061	0.011747	0.000511	0.000321	0.015166	0.032889	0.058195	0.065062	0.000044	0.023129	0.037871	0.013164	0.000000	0.043993	0.023451	0.017942	0.024210	0.000146
HIP14221	38490	0.010288	0.021070	0.022629	0.028813	0.116004	0.133957	0.118109	0.000000	0.033749	0.046038	0.038166	0.056872	0.005274	0.019667	0.011068	0.000442	0.000026	0.015355	0.035360	0.061003	0.063107	0.000026	0.026552	0.047727	0.013328	0.000000	0.036425	0.007015	0.018654	0.012964	0.000312
HIP14223	27803	0.007805	0.017948	0.031148	0.040427	0.110600	0.150631	0.111751	0.000036	0.032910	0.047405	0.029493	0.055929	0.005143	0.020322	0.010359	0.000504	0.000180	0.012301	0.031615	0.044420	0.055390	0.000108	0.020681	0.040931	0.013092	0.000000	0.039924	0.022084	0.017336	0.029421	0.000108
HIP14226	35314	0.006088	0.016226	0.030101	0.039078	0.095911	0.143286	0.111570	0.000000	0.032112	0.044118	0.034830	0.049046	0.004729	0.018746	0.011214	0.000481	0.000028	0.014215	0.033018	0.057654	0.056323	0.000000	0.022371	0.028459	0.011950	0.000000	0.051028	0.045110	0.020728	0.021380	0.000198
HIP14227	64304	0.007091	0.015271	0.036576	0.034570	0.087677	0.128297	0.108298	0.000000	0.030060	0.046482	0.036670	0.046047	0.003950	0.018195	0.011803	0.000435	0.000031	0.014463	0.034197	0.063464	0.061847	0.000031	0.023482	0.031895	0.014167	0.000000	0.057881	0.053014	0.019937	0.014027	0.000140
HIP14230	34876	0.008717	0.014537	0.039597	0.047196	0.097746	0.159307	0.111423	0.000000	0.025691	0.041777	0.021447	0.058694	0.004473	0.014910	0.012759	0.000373	0.000000	0.012387	0.027669	0.058235	0.045131	0.000057	0.021533	0.049088	0.020731	0.000000	0.037934	0.022308	0.018580	0.027669	0.000029
HIP14231	52538	0.010469	0.017987	0.032167	0.044044	0.105619	0.153032	0.113118	0.000000	0.032910	0.048384	0.024820	0.059157	0.005234	0.018882	0.012715	0.000457	0.000000	0.013419	0.035060	0.052058	0.055560	0.000038	0.024420	0.041703	0.015170	0.000000	0.036811	0.002094	0.020423	0.024097	0.000152
