hipid	total_tcrs	TCRBV01	TCRBV02	TCRBV03	TCRBV04	TCRBV05	TCRBV06	TCRBV07	TCRBV08	TCRBV09	TCRBV10	TCRBV11	TCRBV12	TCRBV13	TCRBV14	TCRBV15	TCRBV16	TCRBV17	TCRBV18	TCRBV19	TCRBV20	TCRBV21	TCRBV22	TCRBV23	TCRBV24	TCRBV25	TCRBV26	TCRBV27	TCRBV28	TCRBV29	TCRBV30	TCRBVA
HIP02737	293850	0.000514	0.034412	0.033823	0.043774	0.122566	0.137308	0.131298	0.000000	0.027766	0.021848	0.030754	0.056107	0.005622	0.009576	0.012554	0.000786	0.000000	0.024434	0.054790	0.099071	0.005887	0.000003	0.002406	0.012183	0.008855	0.000000	0.030757	0.031472	0.028246	0.033173	0.000014
HIP02742	101096	0.000435	0.035728	0.031564	0.060052	0.100410	0.144852	0.148285	0.000000	0.041357	0.023038	0.034393	0.051871	0.008596	0.009417	0.012513	0.000732	0.000000	0.026826	0.062772	0.086947	0.005154	0.000010	0.002186	0.008922	0.009397	0.000000	0.026688	0.008952	0.023680	0.035224	0.000000
HIP02780	146117	0.000698	0.039284	0.025391	0.048797	0.124003	0.153055	0.110042	0.000000	0.026869	0.025924	0.018287	0.045019	0.005920	0.009376	0.016110	0.000876	0.000000	0.023392	0.042432	0.089285	0.004031	0.000007	0.001930	0.017746	0.012025	0.000000	0.030113	0.067439	0.032761	0.029182	0.000007
HIP02790	109087	0.000807	0.040078	0.024357	0.064526	0.104256	0.150440	0.103825	0.000000	0.027858	0.030636	0.026126	0.037080	0.006224	0.010221	0.014942	0.001008	0.000000	0.017674	0.027235	0.088654	0.004382	0.000000	0.001751	0.019746	0.014053	0.000000	0.026098	0.068056	0.038666	0.051280	0.000018
HIP02805	230263	0.000717	0.032754	0.038508	0.052214	0.115103	0.147605	0.134972	0.000000	0.040202	0.028250	0.037379	0.063050	0.005898	0.012768	0.013815	0.000860	0.000000	0.030800	0.054034	0.062459	0.006284	0.000013	0.002098	0.014922	0.013150	0.000000	0.037852	0.016928	0.023286	0.014036	0.000043
HIP02811	223239	0.000739	0.046332	0.041243	0.036960	0.119419	0.129485	0.122801	0.000000	0.037377	0.027867	0.034152	0.050466	0.004932	0.007481	0.004076	0.000891	0.000000	0.029421	0.046385	0.079113	0.006235	0.000004	0.002267	0.019683	0.006500	0.000000	0.028122	0.067909	0.023571	0.026550	0.000018
HIP02820	319067	0.000498	0.029032	0.026762	0.063375	0.087728	0.139359	0.120733	0.000003	0.032335	0.029032	0.038895	0.048726	0.007234	0.008268	0.011214	0.000768	0.000022	0.022879	0.049980	0.077388	0.006742	0.000009	0.002257	0.022033	0.010521	0.000000	0.046858	0.059169	0.026455	0.031714	0.000009
HIP02848	41890	0.000668	0.037455	0.029577	0.059441	0.091812	0.137885	0.140511	0.000000	0.037837	0.022082	0.027214	0.043710	0.007018	0.008021	0.013894	0.000979	0.000000	0.023060	0.047100	0.086321	0.005896	0.000000	0.002292	0.016973	0.008140	0.000000	0.036739	0.070255	0.019647	0.025352	0.000119
HIP02855	461671	0.000682	0.040691	0.036257	0.035937	0.120096	0.115372	0.113715	0.000000	0.030554	0.029135	0.044313	0.060699	0.007055	0.010412	0.014840	0.000793	0.000009	0.023573	0.039955	0.098113	0.006624	0.000004	0.002207	0.024587	0.011242	0.000000	0.043371	0.049754	0.019040	0.020967	0.000002
HIP02873	211230	0.000540	0.045940	0.036671	0.045183	0.123037	0.142939	0.128467	0.000000	0.032765	0.028145	0.022639	0.053695	0.005245	0.007295	0.011443	0.000833	0.000000	0.031994	0.048828	0.078393	0.003674	0.000000	0.001766	0.010851	0.008862	0.000000	0.032571	0.036865	0.020963	0.040378	0.000019
HIP02875	220952	0.000525	0.037791	0.027350	0.057592	0.116111	0.152671	0.139899	0.000000	0.042290	0.027635	0.032048	0.058035	0.009835	0.008590	0.012202	0.000919	0.000009	0.027110	0.050296	0.075143	0.005408	0.000018	0.002114	0.010889	0.007803	0.000000	0.033043	0.004119	0.022231	0.038316	0.000009
HIP02877	65589	0.000625	0.046151	0.027810	0.069295	0.095412	0.166964	0.123130	0.000015	0.029715	0.025355	0.026148	0.050100	0.008828	0.009590	0.014911	0.000930	0.000015	0.018448	0.030401	0.076049	0.003918	0.000000	0.001967	0.011694	0.012441	0.000000	0.022123	0.037247	0.034457	0.056259	0.000000
HIP02928	269669	0.000764	0.051077	0.032944	0.061498	0.122547	0.159403	0.115853	0.000000	0.044495	0.024623	0.033078	0.060385	0.011974	0.008981	0.013313	0.000645	0.000000	0.019661	0.044302	0.068269	0.004684	0.000000	0.001932	0.010528	0.010487	0.000000	0.030311	0.006234	0.018334	0.043665	0.000015
HIP02931	161096	0.000410	0.034476	0.034923	0.047500	0.118892	0.139178	0.129134	0.000000	0.052472	0.029194	0.036953	0.054775	0.010633	0.010981	0.013458	0.000912	0.000000	0.025295	0.052540	0.085136	0.004867	0.000006	0.001614	0.025804	0.011136	0.000000	0.038579	0.013911	0.026487	0.000720	0.000012
HIP02947	346519	0.000548	0.035447	0.030062	0.074114	0.114450	0.141378	0.111547	0.000006	0.035813	0.032469	0.047261	0.065538	0.007428	0.006822	0.012406	0.000514	0.000014	0.021179	0.034125	0.091008	0.005096	0.000003	0.001882	0.030899	0.008943	0.000000	0.037854	0.007171	0.028564	0.017433	0.000026
HIP02962	207006	0.000454	0.036236	0.031004	0.060394	0.114117	0.147682	0.147005	0.000000	0.034009	0.017840	0.031782	0.060960	0.006715	0.008937	0.013860	0.000841	0.000000	0.027275	0.051569	0.081515	0.005541	0.000010	0.002150	0.008575	0.008768	0.000000	0.029192	0.015178	0.021883	0.036477	0.000034
HIP02997	126756	0.000694	0.032567	0.037639	0.049323	0.115750	0.126345	0.134873	0.000000	0.039312	0.025569	0.032851	0.059524	0.005570	0.011211	0.011818	0.000607	0.000000	0.032377	0.049836	0.072896	0.006635	0.000008	0.002359	0.017987	0.008512	0.000000	0.036014	0.033008	0.021293	0.035399	0.000024
HIP03004	257902	0.000853	0.054784	0.037200	0.051617	0.155869	0.135168	0.109770	0.000000	0.026723	0.027258	0.029034	0.050360	0.007204	0.009271	0.013986	0.001268	0.000000	0.032470	0.048154	0.086389	0.004855	0.000016	0.002148	0.009666	0.008015	0.000000	0.032660	0.047363	0.016910	0.000973	0.000016
HIP03099	206361	0.000388	0.036494	0.029056	0.070595	0.116655	0.149578	0.124035	0.000000	0.039261	0.025039	0.027830	0.052326	0.006954	0.007753	0.012609	0.000814	0.000000	0.021283	0.045827	0.086029	0.005011	0.000005	0.002001	0.013069	0.007807	0.000000	0.035205	0.036179	0.020169	0.028014	0.000015
HIP03107	61173	0.000621	0.043058	0.036143	0.040001	0.105994	0.144557	0.114005	0.000000	0.032269	0.029735	0.027643	0.043549	0.007879	0.011394	0.015088	0.000948	0.000016	0.028607	0.057738	0.092050	0.005803	0.000016	0.002534	0.021921	0.010740	0.000000	0.035326	0.048976	0.023589	0.019764	0.000033
HIP03111	180051	0.000472	0.022144	0.019650	0.054512	0.101899	0.170563	0.136534	0.000011	0.036745	0.028009	0.035956	0.056562	0.007181	0.009297	0.011824	0.000828	0.000011	0.019789	0.047270	0.067103	0.005071	0.000006	0.001733	0.019295	0.011458	0.000000	0.042227	0.050308	0.023865	0.019667	0.000011
HIP03125	237557	0.000501	0.041813	0.032982	0.057052	0.139011	0.137799	0.127380	0.000000	0.041965	0.025005	0.029913	0.054214	0.007834	0.007834	0.013310	0.000690	0.000000	0.024903	0.042352	0.079008	0.004092	0.000000	0.001936	0.013033	0.008617	0.000000	0.032910	0.040205	0.022209	0.013420	0.000013
HIP03184	41189	0.001141	0.042608	0.023987	0.044332	0.147030	0.180922	0.094613	0.000024	0.028236	0.028915	0.015927	0.047586	0.008959	0.011168	0.019204	0.001093	0.000000	0.016097	0.029061	0.063755	0.002476	0.000000	0.001748	0.020127	0.020078	0.000000	0.017966	0.045935	0.083517	0.003472	0.000024
HIP03194	114074	0.000500	0.034022	0.027140	0.048959	0.105870	0.153102	0.116232	0.000000	0.035854	0.026158	0.032102	0.042525	0.008100	0.008486	0.015779	0.000544	0.000000	0.013167	0.040640	0.088820	0.004821	0.000000	0.001867	0.022959	0.010064	0.000000	0.041000	0.065168	0.032049	0.024046	0.000026
HIP03197	190097	0.000447	0.036076	0.026571	0.054425	0.124315	0.165026	0.131333	0.000000	0.042231	0.025787	0.024303	0.054935	0.007217	0.011999	0.017207	0.000978	0.000000	0.023877	0.054257	0.077061	0.004392	0.000005	0.002057	0.018280	0.011026	0.000000	0.028733	0.031600	0.025014	0.000847	0.000000
HIP03216	120642	0.000804	0.058918	0.037988	0.037209	0.152741	0.132790	0.110119	0.000017	0.040243	0.029641	0.034101	0.062424	0.007269	0.008911	0.015045	0.000763	0.000025	0.023110	0.046841	0.091220	0.004269	0.000008	0.001973	0.008024	0.010552	0.000000	0.022563	0.008165	0.030081	0.024179	0.000008
HIP03228	312244	0.000612	0.037282	0.029503	0.033301	0.124934	0.132537	0.108665	0.000000	0.038307	0.024731	0.026335	0.039261	0.006700	0.009880	0.013454	0.001073	0.000000	0.019142	0.049067	0.083880	0.004756	0.000010	0.002200	0.017214	0.008618	0.000000	0.053967	0.073471	0.025567	0.035520	0.000013
HIP03233	230799	0.000698	0.045083	0.039602	0.033674	0.116816	0.125330	0.123657	0.000000	0.037842	0.022231	0.032890	0.050239	0.007231	0.010377	0.012582	0.000979	0.000017	0.033219	0.051278	0.065304	0.006096	0.000000	0.002140	0.017478	0.008735	0.000000	0.036538	0.078692	0.020845	0.020412	0.000013
HIP03236	313691	0.000705	0.041834	0.037652	0.027722	0.111237	0.138149	0.121562	0.000000	0.026912	0.026772	0.025681	0.064309	0.009159	0.010281	0.013870	0.001001	0.000000	0.030160	0.048411	0.080955	0.005078	0.000003	0.002114	0.014409	0.011384	0.000000	0.056454	0.046319	0.027849	0.019988	0.000032
HIP03275	223761	0.000666	0.045696	0.038318	0.044592	0.133509	0.146138	0.120146	0.000000	0.027391	0.029724	0.037665	0.063970	0.007195	0.010256	0.013581	0.001032	0.000013	0.025326	0.051014	0.093014	0.004201	0.000013	0.002132	0.010556	0.011240	0.000000	0.024142	0.006578	0.027806	0.024066	0.000018
HIP03370	307797	0.000601	0.028506	0.024770	0.052694	0.110872	0.140983	0.142360	0.000000	0.050887	0.027713	0.027859	0.048798	0.008421	0.009191	0.014773	0.000166	0.000000	0.021472	0.053821	0.065101	0.005890	0.000006	0.002430	0.014646	0.009415	0.000000	0.042827	0.041264	0.023428	0.031092	0.000013
HIP03378	201370	0.001043	0.053816	0.035273	0.038953	0.153176	0.121051	0.098058	0.000005	0.037136	0.030864	0.032031	0.045563	0.005443	0.007365	0.013954	0.000973	0.000000	0.021746	0.042544	0.083870	0.004941	0.000005	0.002200	0.012817	0.007449	0.000000	0.026503	0.061216	0.027949	0.034037	0.000020
HIP03381	150234	0.000552	0.029734	0.023989	0.052179	0.099412	0.140894	0.136407	0.000000	0.036363	0.020515	0.042327	0.051174	0.008167	0.012560	0.011575	0.001032	0.000020	0.024901	0.057331	0.078790	0.008147	0.000000	0.002217	0.020781	0.009805	0.000007	0.039964	0.048824	0.025920	0.016401	0.000013
HIP03383	131149	0.000602	0.042791	0.035303	0.049348	0.133474	0.136425	0.113687	0.000000	0.036134	0.027229	0.026214	0.052154	0.005909	0.009485	0.014708	0.000694	0.000000	0.022402	0.045696	0.088175	0.005109	0.000000	0.001555	0.012116	0.009424	0.000000	0.033603	0.038437	0.027290	0.032025	0.000008
HIP03385	141810	0.000409	0.032332	0.028975	0.049425	0.117298	0.143819	0.121585	0.000014	0.045610	0.030224	0.028348	0.046767	0.006622	0.007877	0.009781	0.000599	0.000000	0.042776	0.045906	0.080558	0.002327	0.000000	0.001368	0.013151	0.008998	0.000000	0.031486	0.063155	0.023440	0.017143	0.000007
HIP03484	127037	0.000740	0.038327	0.039170	0.048836	0.124294	0.135126	0.096799	0.000000	0.042106	0.024064	0.027394	0.061092	0.007675	0.010249	0.009966	0.000480	0.000000	0.028511	0.047962	0.093138	0.002228	0.000000	0.001559	0.013831	0.009202	0.000000	0.023946	0.034108	0.027291	0.051890	0.000016
HIP03494	232832	0.000842	0.039007	0.034656	0.047085	0.136635	0.134462	0.099046	0.000000	0.019731	0.031117	0.021917	0.066301	0.006236	0.010016	0.017223	0.000872	0.000000	0.022441	0.044573	0.098612	0.004389	0.000009	0.001770	0.008680	0.013112	0.000000	0.031851	0.009556	0.039093	0.060756	0.000013
HIP03495	230281	0.000556	0.044832	0.040854	0.030324	0.140758	0.130041	0.088648	0.000000	0.033129	0.028878	0.024835	0.049592	0.004273	0.008459	0.013740	0.000764	0.000000	0.025747	0.046778	0.089365	0.003591	0.000009	0.001572	0.016784	0.012268	0.000000	0.031010	0.079855	0.029004	0.024318	0.000017
HIP03502	309582	0.000549	0.030674	0.033697	0.050836	0.115230	0.145535	0.138438	0.000003	0.037305	0.030787	0.029427	0.063702	0.005553	0.008356	0.011102	0.000921	0.000013	0.032147	0.050636	0.082957	0.005924	0.000003	0.001925	0.023616	0.009813	0.000000	0.033135	0.006942	0.026959	0.023810	0.000006
HIP03505	129355	0.000240	0.032492	0.029237	0.051811	0.125925	0.144362	0.142785	0.000000	0.036574	0.028650	0.030791	0.057794	0.004901	0.008457	0.008852	0.000951	0.000000	0.032075	0.045209	0.074833	0.003811	0.000008	0.001608	0.014155	0.007537	0.000000	0.029956	0.032121	0.024189	0.030675	0.000000
HIP03511	208903	0.000531	0.034619	0.036558	0.042508	0.119098	0.149443	0.108074	0.000000	0.036084	0.025648	0.037424	0.053499	0.007319	0.009909	0.015060	0.000574	0.000000	0.017965	0.046692	0.088673	0.004926	0.000005	0.001762	0.016376	0.011149	0.000000	0.040445	0.039061	0.029425	0.027151	0.000024
HIP03591	77554	0.000890	0.046393	0.032648	0.040939	0.157697	0.155208	0.092194	0.000000	0.018581	0.036942	0.029141	0.063517	0.006125	0.007956	0.014222	0.000890	0.000000	0.018942	0.044614	0.073007	0.004294	0.000013	0.002089	0.010380	0.016144	0.000000	0.035665	0.006215	0.038915	0.046342	0.000039
HIP03592	309814	0.000972	0.044288	0.029340	0.041680	0.127334	0.123084	0.099624	0.000000	0.040582	0.034088	0.036022	0.040553	0.006607	0.009787	0.013699	0.000901	0.000000	0.020393	0.044804	0.077482	0.004906	0.000000	0.002137	0.020396	0.014305	0.000000	0.046989	0.066627	0.034692	0.018695	0.000013
HIP03597	264035	0.000568	0.057985	0.039510	0.030697	0.150681	0.118958	0.110118	0.000000	0.031155	0.024073	0.029242	0.055496	0.008162	0.008768	0.013699	0.000970	0.000004	0.032287	0.044176	0.090973	0.004515	0.000011	0.001932	0.009919	0.008022	0.000004	0.029916	0.037518	0.025178	0.035454	0.000011
HIP03618	177737	0.000613	0.030691	0.034320	0.044853	0.133973	0.151426	0.127092	0.000000	0.033026	0.035654	0.036250	0.060713	0.005334	0.007939	0.012254	0.000838	0.000006	0.032559	0.052122	0.070109	0.005564	0.000006	0.002003	0.019248	0.007837	0.000000	0.028317	0.033426	0.018060	0.015748	0.000017
HIP03628	171528	0.000484	0.041299	0.032164	0.064695	0.135354	0.143831	0.114722	0.000000	0.033283	0.017746	0.019618	0.067266	0.007853	0.008949	0.013724	0.000816	0.000006	0.023104	0.040722	0.071289	0.003049	0.000000	0.001347	0.017630	0.011357	0.000000	0.029698	0.008401	0.029441	0.062141	0.000012
HIP03630	175129	0.000542	0.036984	0.025929	0.052356	0.108766	0.135158	0.121019	0.000000	0.041547	0.025992	0.036470	0.052190	0.013219	0.012831	0.015440	0.000976	0.000011	0.017062	0.040941	0.080535	0.005168	0.000000	0.001873	0.023908	0.014938	0.000000	0.040856	0.046754	0.031988	0.016536	0.000011
HIP03651	241068	0.000572	0.044232	0.035086	0.047028	0.117805	0.119709	0.132336	0.000000	0.033592	0.033385	0.032763	0.043983	0.005413	0.006766	0.013399	0.000684	0.000000	0.027129	0.051728	0.094260	0.004891	0.000008	0.002124	0.012171	0.008325	0.000000	0.038201	0.033468	0.023794	0.037139	0.000008
HIP03677	314859	0.000750	0.041177	0.038331	0.044331	0.126380	0.129776	0.077743	0.000000	0.037566	0.028013	0.037979	0.062225	0.007883	0.009995	0.015944	0.000603	0.000048	0.016833	0.045811	0.091657	0.005609	0.000003	0.002182	0.021857	0.015963	0.000000	0.034685	0.046608	0.019961	0.040088	0.000000
HIP03678	115653	0.000726	0.040302	0.030410	0.057854	0.121562	0.171236	0.137437	0.000000	0.028516	0.026588	0.041235	0.053315	0.006874	0.007661	0.010307	0.000735	0.000000	0.022109	0.045481	0.073842	0.005473	0.000009	0.002222	0.010341	0.005370	0.000000	0.024781	0.031499	0.017475	0.026614	0.000026
HIP03685	81980	0.000781	0.025311	0.018126	0.068566	0.100890	0.137558	0.108136	0.000000	0.040315	0.016114	0.019688	0.038753	0.005977	0.007416	0.013991	0.000525	0.000000	0.037656	0.038509	0.148780	0.001183	0.000000	0.001171	0.015199	0.009954	0.000000	0.027580	0.057404	0.032984	0.027409	0.000024
HIP03693	296794	0.000606	0.035826	0.032484	0.055355	0.104217	0.137816	0.129137	0.000000	0.034812	0.024842	0.028815	0.050864	0.006321	0.008686	0.012989	0.000785	0.000000	0.024408	0.046079	0.074718	0.005613	0.000010	0.001877	0.015391	0.008336	0.000000	0.046810	0.073900	0.022942	0.016348	0.000013
HIP03695	134952	0.001141	0.038918	0.019577	0.064519	0.106216	0.143021	0.098146	0.000000	0.039444	0.041867	0.031989	0.032234	0.009929	0.012234	0.016932	0.001000	0.000000	0.018844	0.024023	0.100147	0.003498	0.000007	0.001912	0.027410	0.017013	0.000000	0.025906	0.067239	0.054805	0.002001	0.000030
HIP03720	157594	0.000228	0.029919	0.028929	0.035610	0.114877	0.140995	0.109306	0.000000	0.029183	0.039976	0.031016	0.049938	0.005876	0.012393	0.014157	0.000965	0.000000	0.033104	0.032171	0.086380	0.004283	0.000000	0.001314	0.014664	0.010489	0.000000	0.041385	0.073023	0.025737	0.034062	0.000019
HIP03732	170760	0.000738	0.038850	0.038657	0.040777	0.126856	0.144191	0.134674	0.000000	0.027864	0.031325	0.036865	0.053074	0.004960	0.009083	0.012386	0.000925	0.000000	0.031617	0.048636	0.081670	0.005593	0.000018	0.002202	0.017323	0.007554	0.000000	0.026283	0.034229	0.019612	0.024028	0.000012
HIP03746	241056	0.000664	0.041737	0.026911	0.052851	0.134732	0.146642	0.114998	0.000000	0.039974	0.033735	0.021389	0.057435	0.008770	0.008164	0.016838	0.000722	0.000000	0.021290	0.044247	0.084636	0.004414	0.000000	0.002128	0.010595	0.009861	0.000000	0.031719	0.037464	0.022945	0.025119	0.000021
